alyssasketches, "is he rage quitting?/", 12/31/2025 2:04 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "ok go pee then waterpark sim", 12/31/2025 2:04 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "That was SO GOOD Disney LUL", 12/31/2025 2:04 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "RAGE QUITTER RAGE QUITTER", 12/31/2025 2:05 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "its a to be continued", 12/31/2025 2:05 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "aaah oh okay sure", 12/31/2025 2:05 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "good thing there was no prediction", 12/31/2025 2:06 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "see ya later rage quitter", 12/31/2025 2:06 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "thanks for being back and streaming and not rage quitting!", 12/31/2025 2:06 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
riotattherite, "This is an interesting test", 1/2/2026 2:38 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "I GOT MY PRETZELS READYYYYYYYYYYYYY", 1/2/2026 6:58 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "@bananainmypocket BIMPS HERE FOR HIS FAVORITE GAME", 1/2/2026 6:59 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
riotattherite, "He's so handsome, he's my hero", 1/2/2026 7:00 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "OMG I FORGOT MY BAGUETTE", 1/2/2026 7:01 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
wildemoon, "debussy and is de-bussy", 1/2/2026 7:04 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "im doing some stuff real quick so ill chat more in a sec :)", 1/2/2026 7:08 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "OMG THIS WAS A SHORT YAP", 1/2/2026 7:08 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "WHAT THE HECK GUYS", 1/2/2026 7:08 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
wildemoon, "no not louder game", 1/2/2026 7:10 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
philofthefutur3, "please tell us if you have actual questions, and also there will be things we cannot answer despite you begg'ing us too", 1/2/2026 7:11 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
wildemoon, "welp, the eiffel tower has seen better days", 1/2/2026 7:12 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
wildemoon, "not much triumph in that arch", 1/2/2026 7:12 PM, Clair Obscur: Expedition 33, https://static-cdn.jtvnw.net/ttv-boxart/36799602_IGDB-264x352.jpg, Let's try out this little indie game | !discord !clip
